act,type,asset,size,pos
0370,STK,JAPA251,132,Short
0370,STK,TAIW047,4088,Long
0371,STK,HONG070,150,Long
0371,STK,HONG116,3834,Long
0371,STK,HONG170,94,Long
0371,STK,HONG198,2043,Long
0371,STK,HONG227,1753,Long
0371,STK,JAPA017,13,Long
0371,STK,JAPA040,58,Long
0371,STK,JAPA049,214,Long
0371,STK,JAPA084,8,Long
0371,STK,JAPA107,42,Long
0371,STK,JAPA127,153,Long
0371,STK,JAPA250,39,Long
0371,STK,JAPA274,45,Short
0371,STK,JAPA290,10,Short
0371,STK,SING095,6135,Long
0371,STK,SOUT038,6,Long
0371,STK,SOUT111,380,Long
0371,STK,TAIW109,826,Long
0371,STK,THAI002,256,Short
0372,STK,HONG090,384,Long
0372,STK,HONG097,2841,Long
0372,STK,HONG259,2651,Short
0372,STK,INDI296,45,Long
0372,STK,JAPA007,42,Short
0372,STK,JAPA073,131,Long
0372,STK,JAPA144,75,Long
0372,STK,SOUT245,1,Long
0372,STK,TAIW109,205,Long
0374,STK,AUST073,6,Long
0374,STK,JAPA072,75,Long
0374,STK,JAPA239,3,Long
0374,STK,THAI059,33504,Long
0374,STK,THAI297,13912,Long
0382,STK,AUST178,158,Long
0382,STK,AUST190,61,Long
0382,STK,HONG229,202,Long
0382,STK,JAPA083,3,Long
0382,STK,JAPA133,8,Long
0382,STK,JAPA152,27,Long
0382,STK,JAPA236,12,Short
0382,STK,JAPA257,34,Short
0382,STK,SOUT131,2,Short
0383,STK,HONG064,484,Long
0383,STK,JAPA022,29,Long
0383,STK,SOUT199,9,Long
0383,STK,TAIW045,3671,Long
0386,STK,HONG040,2427,Long
0386,STK,HONG064,86,Long
0386,STK,HONG097,2365,Short
0386,STK,HONG261,1756,Short
0386,STK,INDO270,4360,Long
0386,STK,JAPA010,292,Long
0386,STK,JAPA114,85,Long
0386,STK,JAPA141,260,Short
0386,STK,JAPA201,32,Long
0386,STK,JAPA236,19,Long
0386,STK,JAPA257,34,Short
0386,STK,JAPA283,172,Long
0386,STK,JAPA287,3,Short
0386,STK,JAPA290,4,Long
0386,STK,SOUT019,11,Long
0386,STK,SOUT024,1,Long
0386,STK,SOUT135,33,Short
0386,STK,SOUT245,1,Short
0386,STK,TAIW012,1435,Long
0390,STK,HONG097,1240,Long
0390,STK,JAPA182,109,Short
0390,STK,TAIW115,2190,Long
0391,STK,HONG227,1769,Short
0391,STK,INDI242,32,Short
0391,STK,JAPA051,11,Long
0391,STK,JAPA057,12,Long
0391,STK,JAPA076,5,Long
0391,STK,SOUT251,43,Long
0391,STK,THAI234,45,Short
0394,STK,HONG112,911,Short
0394,STK,HONG140,243,Long
0394,STK,HONG261,3245,Short
0394,STK,JAPA015,685,Short
0394,STK,JAPA144,119,Long
0394,STK,JAPA248,31,Long
0394,STK,SOUT273,57,Short
0394,STK,THAI120,2322,Long
0394,STK,THAI280,24848,Long
0397,STK,AUST032,88,Long
0397,STK,HONG179,3233,Long
0397,STK,JAPA107,68,Short
0397,STK,JAPA285,365,Long
0397,STK,TAIW032,143,Long
0400,STK,HONG157,149,Long
0400,STK,JAPA250,20,Long
0403,STK,HONG275,32,Long
0403,STK,JAPA036,1,Long
0403,STK,JAPA119,12,Long
0403,STK,JAPA175,478,Short
0403,STK,JAPA204,57,Long
0403,STK,JAPA262,161,Long
0403,STK,SOUT067,16,Long
0403,STK,SOUT122,32,Short
0409,STK,AUST292,23,Long
0409,STK,HONG004,3381,Long
0409,STK,HONG073,3140,Long
0409,STK,HONG188,4402,Long
0409,STK,JAPA015,211,Short
0409,STK,JAPA092,43,Long
0409,STK,JAPA134,150,Long
0409,STK,SOUT119,50,Long
0409,STK,SOUT239,5,Long
0410,STK,HONG167,98,Long
0410,STK,HONG179,1563,Long
0410,STK,JAPA114,46,Long
0410,STK,JAPA287,72,Short
0410,STK,MALA122,547,Short
0410,STK,SOUT255,263,Long
0415,STK,HONG082,34,Long
0415,STK,HONG275,32,Short
0415,STK,JAPA024,33,Short
0415,STK,JAPA113,146,Long
0417,STK,AUST073,1,Long
0417,STK,HONG116,1469,Long
0417,STK,INDI274,210,Long
0417,STK,JAPA091,34,Long
0419,STK,HONG018,2601,Long
0419,STK,HONG024,8225,Long
0419,STK,HONG046,3047,Short
0419,STK,HONG126,24701,Long
0419,STK,JAPA224,57,Short
0419,STK,JAPA230,1015,Long
0419,STK,JAPA269,431,Long
0419,STK,JAPA277,21,Short
0419,STK,SING095,7529,Long
0419,STK,SOUT286,4,Long
0421,STK,JAPA156,6,Short
0421,STK,JAPA296,441,Long
0421,STK,SOUT197,8,Long
0422,STK,AUST014,1433,Short
0422,STK,AUST258,52,Long
0422,STK,HONG070,69,Short
0422,STK,JAPA175,111,Short
0422,STK,JAPA236,2,Long
0422,STK,SOUT106,46,Long
0422,STK,SOUT232,17,Short
0422,STK,TAIW007,388,Short
0422,STK,TAIW032,109,Short
0422,STK,THAI063,860,Short
0423,STK,AUST047,39,Long
0423,STK,HONG295,149,Long
0423,STK,JAPA024,75,Short
0423,STK,JAPA153,688,Long
0423,STK,TAIW196,194,Long
0425,STK,AUST047,53,Long
0425,STK,AUST191,79,Short
0425,STK,HONG229,296,Long
0425,STK,JAPA147,2,Long
0425,STK,JAPA163,24,Long
0425,STK,JAPA238,147,Short
0425,STK,JAPA257,43,Long
0425,STK,SOUT096,1,Long
0425,STK,SOUT255,214,Short
0425,STK,TAIW029,157,Long
0425,STK,TAIW249,304,Long
0426,STK,AUST174,65,Long
0426,STK,HONG082,533,Short
0426,STK,JAPA144,10,Short
0426,STK,JAPA152,25,Long
0426,STK,JAPA153,385,Long
0426,STK,JAPA185,71,Long
0426,STK,JAPA239,43,Long
0426,STK,SING079,2150,Long
0426,STK,SOUT271,1,Long
0430,STK,HONG082,184,Long
0430,STK,JAPA138,195,Short
0430,STK,JAPA151,650,Long
0430,STK,JAPA153,534,Long
0430,STK,TAIW181,340,Long
0430,STK,TAIW249,31,Long
0430,STK,THAI223,2508,Long
0432,STK,AUST025,100,Long
0432,STK,AUST257,346,Long
0432,STK,AUST292,29,Long
0432,STK,AUST294,76,Long
0432,STK,HONG045,907,Long
0432,STK,HONG064,446,Long
0432,STK,JAPA099,153,Long
0432,STK,JAPA153,509,Long
0432,STK,JAPA263,113,Long
0432,STK,JAPA274,29,Short
0432,STK,JAPA276,249,Long
0432,STK,SING292,606,Short
0432,STK,SOUT128,243,Long
0432,STK,TAIW140,1651,Short
0432,STK,THAI273,4952,Long
0436,STK,AUST047,91,Long
0436,STK,AUST073,19,Short
0436,STK,AUST241,4157,Short
0436,STK,AUST297,28,Short
0436,STK,HONG005,290,Long
0436,STK,HONG018,2592,Short
0436,STK,HONG055,1557,Short
0436,STK,HONG083,202,Long
0436,STK,HONG107,1,Long
0436,STK,HONG167,110,Long
0436,STK,HONG179,669,Long
0436,STK,HONG278,954,Long
0436,STK,INDI162,68,Long
0436,STK,INDI220,1054,Long
0436,STK,JAPA007,33,Long
0436,STK,JAPA010,266,Long
0436,STK,JAPA017,78,Short
0436,STK,JAPA022,16,Long
0436,STK,JAPA023,5,Long
0436,STK,JAPA026,35,Long
0436,STK,JAPA030,19,Long
0436,STK,JAPA049,102,Long
0436,STK,JAPA057,5,Long
0436,STK,JAPA058,42,Short
0436,STK,JAPA069,89,Long
0436,STK,JAPA076,53,Long
0436,STK,JAPA110,379,Long
0436,STK,JAPA114,40,Long
0436,STK,JAPA117,591,Long
0436,STK,JAPA122,78,Short
0436,STK,JAPA127,136,Long
0436,STK,JAPA132,169,Long
0436,STK,JAPA136,155,Long
0436,STK,JAPA142,382,Short
0436,STK,JAPA152,27,Short
0436,STK,JAPA175,506,Long
0436,STK,JAPA226,55,Long
0436,STK,JAPA265,614,Short
0436,STK,JAPA271,56,Long
0436,STK,JAPA274,19,Short
0436,STK,MALA006,140,Short
0436,STK,MALA180,672,Short
0436,STK,NEW 044,1024,Long
0436,STK,SING141,285,Long
0436,STK,SING243,24,Long
0436,STK,SING276,142,Short
0436,STK,SOUT148,29,Long
0436,STK,SOUT203,136,Long
0436,STK,SOUT277,8,Short
0436,STK,TAIW018,167,Short
0436,STK,TAIW128,712,Short
0436,STK,TAIW159,240,Long
0436,STK,TAIW184,1469,Short
0436,STK,TAIW233,1429,Short
0436,STK,TAIW258,437,Long
0436,STK,THAI230,311,Long
0437,STK,INDI131,69,Long
0437,STK,JAPA130,162,Long
0438,STK,JAPA239,52,Long
0438,STK,JAPA245,237,Long
0439,STK,AUST048,3230,Long
0439,STK,JAPA069,112,Short
0439,STK,JAPA107,60,Short
0439,STK,JAPA144,21,Short
0440,STK,AUST073,34,Long
0440,STK,AUST283,104,Long
0440,STK,HONG045,82,Long
0440,STK,HONG064,71,Short
0440,STK,HONG082,508,Long
0440,STK,HONG149,432,Long
0440,STK,HONG229,46,Long
0440,STK,INDI034,46,Long
0440,STK,INDI046,17,Long
0440,STK,INDI117,74,Long
0440,STK,INDI170,91,Long
0440,STK,INDI250,16,Long
0440,STK,INDI270,178,Long
0440,STK,JAPA057,6,Long
0440,STK,JAPA076,27,Short
0440,STK,JAPA084,68,Long
0440,STK,JAPA086,6,Long
0440,STK,JAPA103,36,Long
0440,STK,JAPA107,59,Short
0440,STK,JAPA152,38,Long
0440,STK,JAPA163,22,Long
0440,STK,JAPA185,147,Long
0440,STK,JAPA240,7,Long
0440,STK,JAPA254,26,Long
0440,STK,JAPA274,33,Long
0440,STK,JAPA276,195,Short
0440,STK,PHIL029,101,Short
0440,STK,SOUT005,1,Long
0440,STK,TAIW032,127,Long
0440,STK,TAIW249,408,Long
0440,STK,THAI002,102,Long
0440,STK,THAI199,198,Short
0440,STK,THAI204,148,Long
0441,STK,INDI023,170,Long
0441,STK,INDI111,1045,Long
0441,STK,JAPA114,94,Long
0441,STK,JAPA179,1746,Long
0441,STK,JAPA202,11,Long
0446,STK,AUST032,55,Short
0446,STK,AUST295,67,Long
0446,STK,HONG018,2612,Short
0446,STK,HONG140,147,Long
0446,STK,HONG148,7789,Long
0446,STK,INDI005,211,Long
0446,STK,INDI284,382,Short
0446,STK,JAPA007,17,Long
0446,STK,JAPA017,18,Short
0446,STK,JAPA076,30,Short
0446,STK,JAPA079,26,Long
0446,STK,JAPA125,38,Long
0446,STK,JAPA153,166,Short
0446,STK,JAPA186,164,Long
0446,STK,JAPA236,95,Long
0446,STK,JAPA239,9,Short
0446,STK,SING276,137,Long
0446,STK,SOUT121,30,Long
0446,STK,SOUT131,15,Long
0446,STK,SOUT273,46,Long
0446,STK,TAIW091,2925,Long
0447,STK,HONG179,2982,Long
0447,STK,HONG275,5,Long
0447,STK,MALA055,602,Long
0447,STK,SING068,7,Long
0447,STK,SOUT185,2,Long
0447,STK,TAIW102,151,Short
0447,STK,THAI001,135,Long
0447,STK,THAI002,267,Long
0448,STK,AUST014,1946,Long
0448,STK,AUST268,479,Long
0448,STK,AUST295,57,Long
0448,STK,AUST298,88,Short
0448,STK,HONG005,125,Long
0448,STK,HONG023,23,Long
0448,STK,HONG038,2964,Long
0448,STK,HONG112,1232,Long
0448,STK,HONG142,3579,Long
0448,STK,HONG179,2826,Long
0448,STK,HONG197,631,Long
0448,STK,JAPA009,347,Long
0448,STK,JAPA091,38,Long
0448,STK,JAPA102,39,Short
0448,STK,JAPA153,550,Short
0448,STK,JAPA189,52,Long
0448,STK,JAPA230,59,Long
0448,STK,PHIL177,98,Long
0448,STK,SOUT062,2642,Long
0448,STK,SOUT081,66,Long
0448,STK,TAIW249,33,Long
0448,STK,THAI200,784,Long
0448,STK,THAI204,99,Long
0448,STK,THAI253,1082,Long
0451,STK,JAPA057,15,Long
0451,STK,JAPA147,14,Long
0451,STK,SOUT251,9,Short
0451,STK,SOUT273,62,Long
0455,STK,AUST047,63,Long
0455,STK,AUST073,36,Long
0455,STK,HONG167,208,Long
0455,STK,HONG275,25,Long
0455,STK,JAPA022,76,Long
0455,STK,JAPA088,227,Long
0455,STK,JAPA114,22,Long
0455,STK,JAPA147,20,Long
0455,STK,JAPA177,9,Short
0455,STK,JAPA201,32,Long
0455,STK,JAPA298,37,Long
0455,STK,SOUT052,102,Long
0455,STK,SOUT273,41,Long
0456,STK,AUST174,26,Long
0456,STK,JAPA005,222,Long
0456,STK,JAPA163,11,Long
0456,STK,JAPA179,442,Long
0456,STK,SOUT105,38,Long
0456,STK,SOUT121,16,Short
0456,STK,SOUT273,12,Long
0456,STK,TAIW020,5142,Long
0460,STK,HONG005,168,Short
0460,STK,HONG055,2429,Long
0460,STK,HONG227,2491,Long
0460,STK,HONG272,17630,Long
0460,STK,HONG275,103,Long
0460,STK,INDI105,20,Long
0460,STK,INDI298,84,Long
0460,STK,JAPA007,39,Short
0460,STK,JAPA015,627,Long
0460,STK,JAPA134,126,Long
0460,STK,JAPA202,52,Long
0460,STK,JAPA276,223,Short
0460,STK,JAPA281,41,Short
0460,STK,MALA143,176,Long
0460,STK,SOUT106,33,Short
0460,STK,SOUT273,28,Long
0460,STK,TAIW035,567,Long
0461,STK,HONG070,131,Long
0461,STK,HONG219,33512,Short
0461,STK,JAPA030,36,Long
0461,STK,JAPA047,41,Short
0461,STK,JAPA057,38,Long
0461,STK,JAPA163,6,Long
0461,STK,JAPA272,128,Long
0461,STK,JAPA290,15,Long
0461,STK,SOUT156,81,Long
0461,STK,TAIW220,381,Long
0464,STK,HONG111,998,Long
0464,STK,HONG113,3494,Short
0464,STK,JAPA081,36,Long
0464,STK,SOUT294,3652,Long
0468,STK,HONG136,144,Short
0468,STK,JAPA229,42,Short
0468,STK,JAPA245,264,Short
0468,STK,THAI228,323,Long
0470,STK,HONG004,4428,Long
0470,STK,HONG143,4515,Short
0470,STK,HONG229,24,Short
0470,STK,INDO270,5933,Long
0470,STK,JAPA051,20,Long
0470,STK,JAPA079,30,Long
0470,STK,JAPA134,86,Long
0470,STK,JAPA147,67,Long
0470,STK,SOUT163,34,Short
0470,STK,TAIW213,1229,Long
0473,STK,AUST054,36,Long
0473,STK,AUST060,28,Long
0473,STK,AUST126,438,Long
0473,STK,HONG167,146,Long
0473,STK,HONG229,103,Long
0473,STK,HONG275,8,Long
0473,STK,JAPA030,30,Long
0473,STK,JAPA073,43,Long
0473,STK,JAPA079,86,Long
0473,STK,JAPA129,217,Long
0473,STK,JAPA132,53,Long
0473,STK,JAPA144,195,Long
0473,STK,JAPA236,14,Long
0473,STK,JAPA262,55,Long
0473,STK,JAPA271,175,Long
0473,STK,JAPA290,19,Long
0473,STK,MALA039,91151,Long
0473,STK,MALA264,409,Short
0473,STK,SOUT094,212,Long
0473,STK,SOUT165,18,Long
0473,STK,SOUT189,26,Long
0474,STK,AUST141,63,Long
0474,STK,AUST298,32,Long
0474,STK,HONG157,764,Long
0474,STK,JAPA079,183,Long
0474,STK,JAPA115,9,Short
0474,STK,JAPA202,55,Long
0474,STK,JAPA298,94,Short
0474,STK,PHIL175,293,Short
0475,STK,HONG045,1072,Short
0475,STK,HONG229,334,Long
0475,STK,JAPA036,29,Long
0475,STK,JAPA138,41,Short
0475,STK,JAPA202,78,Long
0475,STK,JAPA231,10,Long
0475,STK,JAPA240,20,Short
0475,STK,JAPA285,131,Long
0475,STK,SOUT037,94,Long
0475,STK,SOUT273,43,Short
0475,STK,TAIW038,878,Long
0478,STK,HONG227,2159,Short
0478,STK,JAPA045,97,Long
0478,STK,JAPA091,28,Short
0478,STK,JAPA113,965,Long
0478,STK,JAPA132,97,Long
0478,STK,JAPA163,5,Short
0478,STK,JAPA177,13,Short
0478,STK,NEW 027,225,Long
0480,STK,HONG104,2524,Long
0480,STK,HONG240,273,Long
0480,STK,INDI201,233,Short
0480,STK,JAPA076,21,Long
0480,STK,JAPA163,15,Long
0480,STK,JAPA189,8,Long
0480,STK,TAIW020,2075,Long
0480,STK,THAI201,66,Long
0483,STK,HONG084,662,Long
0483,STK,JAPA104,127,Long
0483,STK,JAPA244,143,Short
0483,STK,JAPA293,58,Long
0483,STK,TAIW249,25,Long
0484,STK,AUST025,39,Long
0484,STK,AUST032,42,Long
0484,STK,AUST045,115,Long
0484,STK,AUST047,76,Long
0484,STK,AUST073,9,Long
0484,STK,AUST110,257,Long
0484,STK,AUST127,220,Long
0484,STK,AUST190,23,Long
0484,STK,AUST292,70,Long
0484,STK,HONG041,84,Long
0484,STK,HONG103,105,Short
0484,STK,HONG179,2128,Long
0484,STK,HONG183,42986,Long
0484,STK,HONG227,766,Long
0484,STK,HONG229,634,Long
0484,STK,HONG275,44,Long
0484,STK,INDI091,80,Long
0484,STK,INDI114,83,Short
0484,STK,INDI127,132,Long
0484,STK,INDI166,56,Long
0484,STK,INDI268,2,Long
0484,STK,INDO214,4440,Long
0484,STK,INDO257,41987,Long
0484,STK,JAPA005,196,Short
0484,STK,JAPA010,33,Long
0484,STK,JAPA041,102,Long
0484,STK,JAPA045,44,Short
0484,STK,JAPA074,146,Long
0484,STK,JAPA076,3,Long
0484,STK,JAPA079,145,Short
0484,STK,JAPA082,1047,Short
0484,STK,JAPA086,28,Long
0484,STK,JAPA092,7,Long
0484,STK,JAPA111,6,Long
0484,STK,JAPA114,8,Short
0484,STK,JAPA116,119,Long
0484,STK,JAPA117,337,Short
0484,STK,JAPA129,337,Long
0484,STK,JAPA139,68,Long
0484,STK,JAPA144,316,Short
0484,STK,JAPA153,432,Long
0484,STK,JAPA172,1858,Long
0484,STK,JAPA177,6,Long
0484,STK,JAPA193,204,Long
0484,STK,JAPA204,28,Short
0484,STK,JAPA210,109,Long
0484,STK,JAPA214,110,Long
0484,STK,JAPA230,396,Short
0484,STK,JAPA236,4,Long
0484,STK,JAPA248,86,Short
0484,STK,JAPA250,34,Long
0484,STK,JAPA251,127,Long
0484,STK,JAPA256,250,Long
0484,STK,JAPA261,32,Long
0484,STK,JAPA262,120,Long
0484,STK,JAPA268,110,Long
0484,STK,JAPA269,650,Long
0484,STK,JAPA287,120,Short
0484,STK,JAPA290,6,Long
0484,STK,JAPA298,63,Long
0484,STK,JAPA300,151,Long
0484,STK,NEW 087,334,Long
0484,STK,SING030,36,Long
0484,STK,SING230,4324,Long
0484,STK,SOUT020,90,Short
0484,STK,SOUT024,19,Short
0484,STK,SOUT078,97,Short
0484,STK,SOUT080,33,Short
0484,STK,SOUT096,1,Long
0484,STK,SOUT122,146,Short
0484,STK,SOUT128,263,Long
0484,STK,SOUT130,8,Long
0484,STK,SOUT163,10,Short
0484,STK,SOUT199,42,Long
0484,STK,SOUT232,987,Long
0484,STK,SOUT245,1,Long
0484,STK,SOUT273,61,Short
0484,STK,TAIW036,304,Long
0484,STK,TAIW056,940,Long
0484,STK,TAIW101,3600,Long
0484,STK,TAIW179,832,Short
0484,STK,TAIW189,253,Long
0484,STK,TAIW213,850,Short
0484,STK,TAIW246,110,Short
0484,STK,TAIW249,598,Long
0484,STK,THAI020,9186,Long
0484,STK,THAI066,576,Short
0484,STK,THAI117,689,Long
0484,STK,THAI126,472,Long
0484,STK,THAI182,2640,Long
0484,STK,THAI213,7475,Short
0484,STK,THAI269,2224,Long
0486,STK,HONG006,1602,Long
0486,STK,HONG197,236,Short
0486,STK,HONG264,893,Long
0486,STK,HONG275,48,Long
0486,STK,HONG288,3347,Long
0486,STK,JAPA030,27,Short
0486,STK,JAPA144,262,Long
0486,STK,JAPA151,631,Short
0486,STK,JAPA189,91,Long
0486,STK,SING068,105,Long
0486,STK,TAIW249,221,Long
0487,STK,AUST047,88,Short
0487,STK,HONG167,108,Long
0487,STK,HONG217,2551,Long
0487,STK,JAPA005,211,Long
0487,STK,JAPA107,27,Long
0487,STK,JAPA125,84,Short
0487,STK,JAPA276,283,Long
0487,STK,SING053,103,Long
0487,STK,THAI204,172,Long
0491,STK,AUST047,136,Long
0491,STK,AUST151,5,Short
0491,STK,AUST174,33,Long
0491,STK,AUST295,23,Long
0491,STK,HONG018,3385,Long
0491,STK,HONG275,34,Long
0491,STK,INDI283,5,Long
0491,STK,JAPA007,3,Long
0491,STK,JAPA099,288,Long
0491,STK,JAPA149,57,Long
0491,STK,JAPA239,45,Long
0491,STK,JAPA261,1,Long
0491,STK,JAPA276,371,Long
0491,STK,SOUT145,8,Long
0491,STK,TAIW135,623,Long
0491,STK,TAIW140,3776,Short
0491,STK,THAI200,387,Long
0491,STK,THAI204,9,Long
0491,STK,THAI253,1014,Long
0495,STK,AUST019,78,Short
0495,STK,AUST032,38,Long
0495,STK,AUST047,44,Long
0495,STK,AUST067,127,Long
0495,STK,AUST272,161,Long
0495,STK,HONG040,1444,Long
0495,STK,HONG100,3035,Long
0495,STK,HONG275,63,Short
0495,STK,INDI005,277,Long
0495,STK,INDI031,417,Long
0495,STK,INDI091,100,Long
0495,STK,INDI122,335,Long
0495,STK,INDO115,57,Short
0495,STK,JAPA005,176,Short
0495,STK,JAPA144,148,Long
0495,STK,JAPA149,127,Long
0495,STK,JAPA162,23,Long
0495,STK,JAPA163,20,Short
0495,STK,JAPA201,21,Long
0495,STK,JAPA202,110,Long
0495,STK,JAPA240,32,Long
0495,STK,JAPA246,108,Short
0495,STK,JAPA261,13,Long
0495,STK,JAPA276,247,Short
0495,STK,MALA116,214,Long
0495,STK,SOUT113,8,Long
0495,STK,SOUT122,24,Long
0495,STK,SOUT279,31,Short
0495,STK,TAIW080,329,Long
0495,STK,TAIW249,503,Long
0496,STK,AUST067,245,Long
0496,STK,HONG253,896,Short
0496,STK,SOUT044,101,Long
0496,STK,SOUT273,35,Short
0497,STK,HONG197,2193,Short
0497,STK,HONG252,1299,Long
0497,STK,SOUT244,14,Long
0500,STK,JAPA083,59,Long
0500,STK,JAPA084,4,Short
0500,STK,JAPA153,2085,Long
0500,STK,JAPA290,13,Long
0504,STK,AUST272,229,Short
0504,STK,AUST295,35,Short
0504,STK,HONG018,4111,Long
0504,STK,HONG064,221,Long
0504,STK,JAPA057,25,Long
0504,STK,JAPA113,660,Long
0504,STK,JAPA129,113,Long
0504,STK,JAPA180,102,Long
0504,STK,JAPA202,39,Short
0504,STK,JAPA227,109,Long
0504,STK,JAPA263,280,Long
0504,STK,MALA016,866,Short
0504,STK,SOUT169,1,Long
0509,STK,AUST073,5,Short
0509,STK,HONG045,2586,Long
0509,STK,HONG188,2227,Short
0509,STK,JAPA008,172,Long
0509,STK,JAPA022,16,Long
0509,STK,JAPA057,29,Long
0509,STK,JAPA103,1,Short
0509,STK,JAPA153,589,Long
0509,STK,JAPA276,134,Long
0509,STK,SOUT096,1,Short
0509,STK,SOUT131,2,Short
0509,STK,SOUT212,911,Long
0509,STK,SOUT274,17,Short
0509,STK,TAIW130,232,Long
0510,STK,HONG179,1732,Short
0510,STK,JAPA058,41,Long
0510,STK,JAPA084,159,Short
0510,STK,JAPA133,21,Long
0510,STK,JAPA153,1484,Long
0510,STK,JAPA195,105,Short
0510,STK,SING192,73,Short
0510,STK,SOUT010,6,Short
0511,STK,HONG140,46,Short
0511,STK,JAPA058,22,Long
0511,STK,THAI199,217,Short
0517,STK,AUST190,141,Long
0517,STK,AUST233,475,Long
0517,STK,HONG005,282,Long
0517,STK,HONG009,2049,Long
0517,STK,HONG040,4297,Long
0517,STK,HONG044,439,Long
0517,STK,HONG045,2844,Long
0517,STK,HONG064,405,Long
0517,STK,HONG070,92,Short
0517,STK,HONG099,5405,Long
0517,STK,HONG103,325,Long
0517,STK,HONG107,267,Long
0517,STK,HONG112,423,Short
0517,STK,HONG114,922,Long
0517,STK,HONG136,310,Long
0517,STK,HONG228,806,Short
0517,STK,HONG229,618,Short
0517,STK,HONG238,7715,Short
0517,STK,HONG275,85,Long
0517,STK,INDI023,9,Long
0517,STK,INDI068,1693,Long
0517,STK,INDI298,95,Long
0517,STK,JAPA005,203,Long
0517,STK,JAPA041,330,Long
0517,STK,JAPA069,76,Short
0517,STK,JAPA084,19,Long
0517,STK,JAPA141,350,Long
0517,STK,JAPA144,510,Short
0517,STK,JAPA151,220,Long
0517,STK,JAPA153,65,Long
0517,STK,JAPA172,762,Long
0517,STK,JAPA177,2,Short
0517,STK,JAPA179,468,Long
0517,STK,JAPA189,17,Short
0517,STK,JAPA190,70,Short
0517,STK,JAPA204,35,Short
0517,STK,JAPA210,113,Short
0517,STK,JAPA229,3,Long
0517,STK,JAPA230,455,Short
0517,STK,JAPA236,17,Long
0517,STK,JAPA244,148,Long
0517,STK,JAPA250,34,Long
0517,STK,JAPA253,19,Long
0517,STK,JAPA256,508,Long
0517,STK,JAPA280,120,Short
0517,STK,JAPA285,91,Short
0517,STK,JAPA290,5,Long
0517,STK,JAPA299,10,Long
0517,STK,MALA006,2511,Long
0517,STK,MALA191,1475,Short
0517,STK,SING110,3448,Long
0517,STK,SOUT011,144,Short
0517,STK,SOUT097,14,Short
0517,STK,SOUT130,1,Short
0517,STK,SOUT203,42,Long
0517,STK,SOUT239,10,Short
0517,STK,SOUT250,26,Short
0517,STK,SOUT252,13,Long
0517,STK,SOUT255,156,Short
0517,STK,TAIW026,143,Long
0517,STK,TAIW132,12,Long
0517,STK,TAIW163,1714,Short
0517,STK,TAIW245,194,Long
0519,STK,AUST190,99,Long
0519,STK,HONG005,69,Long
0519,STK,HONG090,758,Short
0519,STK,INDI034,53,Long
0519,STK,INDO204,25813,Short
0519,STK,JAPA018,64,Long
0519,STK,JAPA103,35,Long
0519,STK,JAPA185,136,Long
0519,STK,SOUT128,188,Short
0519,STK,SOUT270,24,Long
0519,STK,SOUT277,4,Short
0519,STK,TAIW132,604,Long
0519,STK,TAIW159,122,Long
0519,STK,THAI253,1126,Long
0522,STK,HONG082,284,Short
0522,STK,JAPA139,39,Long
0522,STK,JAPA162,78,Long
0522,STK,JAPA290,22,Short
0522,STK,SOUT255,30,Long
0522,STK,TAIW132,6,Short
0522,STK,TAIW184,1855,Long
0523,STK,AUST080,16,Long
0523,STK,AUST155,966,Long
0523,STK,AUST272,404,Short
0523,STK,HONG082,444,Long
0523,STK,HONG169,3441,Long
0523,STK,INDO248,52412,Long
0523,STK,JAPA007,14,Long
0523,STK,JAPA093,90,Long
0523,STK,JAPA176,136,Long
0523,STK,JAPA231,76,Short
0523,STK,JAPA239,59,Long
0523,STK,JAPA246,28,Long
0523,STK,SOUT183,29,Long
0523,STK,TAIW033,877,Long
0523,STK,TAIW142,1685,Long
0523,STK,THAI199,142,Short
0524,STK,JAPA007,21,Short
0524,STK,JAPA189,70,Long
0524,STK,JAPA282,30,Long
0524,STK,SOUT019,10,Short
0524,STK,SOUT040,90,Long
0525,STK,JAPA144,88,Long
0525,STK,TAIW239,229,Long
0525,STK,TAIW298,386,Short
0526,STK,AUST073,24,Long
0526,STK,AUST272,331,Long
0526,STK,HONG132,2980,Long
0526,STK,HONG143,1933,Long
0526,STK,INDI197,1030,Short
0526,STK,JAPA132,93,Short
0526,STK,TAIW075,116,Long
0531,STK,AUST212,96,Long
0531,STK,AUST236,250,Short
0531,STK,AUST282,36,Long
0531,STK,AUST295,88,Long
0531,STK,HONG004,2151,Short
0531,STK,HONG021,1401,Long
0531,STK,HONG024,7932,Long
0531,STK,HONG026,310,Short
0531,STK,HONG142,7452,Long
0531,STK,HONG226,3637,Short
0531,STK,INDI104,100,Long
0531,STK,INDI288,382,Long
0531,STK,JAPA060,329,Short
0531,STK,JAPA113,642,Long
0531,STK,JAPA142,393,Long
0531,STK,JAPA231,191,Long
0531,STK,JAPA234,259,Long
0531,STK,JAPA236,18,Long
0531,STK,JAPA242,682,Long
0531,STK,JAPA244,88,Short
0531,STK,SOUT245,1,Long
0531,STK,TAIW078,149,Long
0534,STK,INDI230,66,Long
0534,STK,JAPA060,715,Long
0534,STK,JAPA195,204,Long
0534,STK,SOUT250,11,Short
0534,STK,SOUT277,5,Long
0534,STK,TAIW132,28,Long
0534,STK,THAI201,789,Long
0535,STK,HONG213,15760,Short
